Start time,Duration,User,Location,Call type,Related reason,Call outcome reason,Call Recording Result,Call Recording Trigger,Answered,Direction,_day
2026-09-03 12:30:53,854,Alex Morgan,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-09-03
2026-08-09 23:40:59,0,Marcus Webb,Denver,SIP_INTERNATIONAL,,Success,,always-pause-resume,True,ORIGINATING,2026-08-09
2026-09-02 12:02:38,1781,Casey Rivera,Singapore,SIP_INBOUND,,Success,,,True,ORIGINATING,2026-09-02
2026-08-27 02:36:50,2242,Casey Rivera,Singapore,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-27
2026-08-27 10:44:27,1023,Alex Morgan,Singapore,SIP_NATIONAL,Deflection,CallRejected,failed,always,False,TERMINATING,2026-08-27
2026-09-01 04:29:43,283,Marcus Webb,London,SIP_ENTERPRISE,CallForwardNoAnswer,TemporarilyUnavailable,,,False,TERMINATING,2026-09-01
2026-08-14 11:07:25,1604,Casey Rivera,Denver,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-14
2026-08-07 14:53:35,371,Riley Park,Singapore,SIP_INBOUND,CallForwardNoAnswer,Success,,always,True,ORIGINATING,2026-08-07
2026-08-28 02:32:47,918,Marcus Webb,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-28
2026-08-20 18:32:29,599,Sam Chen,Chicago,SIP_NATIONAL,CallForwardNoAnswer,Success,success,,True,TERMINATING,2026-08-20
2026-08-25 15:34:39,1469,Priya Nair,Denver,SIP_INBOUND,,Success,,always,True,TERMINATING,2026-08-25
2026-08-15 05:05:32,87,Sam Chen,Dallas,UNKNOWN,CallForwardBusy,Success,success,always-pause-resume,True,ORIGINATING,2026-08-15
2026-08-30 10:46:13,2176,Jordan Lee,Chicago,SIP_INBOUND,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-30
2026-08-21 20:39:06,714,Morgan Quinn,Denver,SIP_ENTERPRISE,CallQueue,Success,,,True,TERMINATING,2026-08-21
2026-08-23 05:45:07,1705,Alex Morgan,Dallas,SIP_NATIONAL,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-23
2026-08-12 19:03:44,1789,Casey Rivera,Chicago,SIP_INBOUND,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-12
2026-08-19 14:39:19,2355,Jordan Lee,Denver,SIP_ENTERPRISE,,CallRejected,success,always-pause-resume,False,ORIGINATING,2026-08-19
2026-08-14 02:30:33,559,Alex Morgan,Denver,SIP_ENTERPRISE,CallForwardBusy,TemporarilyUnavailable,,always,False,TERMINATING,2026-08-14
2026-08-31 02:55:56,263,Jamie Ortiz,Dallas,SIP_NATIONAL,Deflection,Success,,,True,ORIGINATING,2026-08-31
2026-08-29 11:12:04,2341,Marcus Webb,Denver,SIP_NATIONAL,CallForwardNoAnswer,Success,,always,True,ORIGINATING,2026-08-29
2026-08-17 06:12:28,207,Casey Rivera,Chicago,SIP_MOBILE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-17
2026-09-02 13:28:03,1127,Marcus Webb,Dallas,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-09-02
2026-08-14 16:54:58,1820,Priya Nair,Singapore,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-14
2026-08-07 07:30:06,1713,Alex Morgan,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-07
2026-08-10 02:32:14,1811,Jordan Lee,Denver,SIP_INBOUND,CallForwardBusy,Success,success,always,True,ORIGINATING,2026-08-10
2026-08-13 12:43:11,1024,Marcus Webb,Dallas,SIP_ENTERPRISE,Deflection,Success,success,,True,ORIGINATING,2026-08-13
2026-08-14 07:47:51,1559,Jordan Lee,Dallas,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,ORIGINATING,2026-08-14
2026-08-28 03:27:15,1226,Jordan Lee,Singapore,SIP_ENTERPRISE,,Success,,always-pause-resume,True,ORIGINATING,2026-08-28
2026-08-27 01:55:57,1839,Morgan Quinn,Singapore,SIP_INBOUND,ConsultativeTransfer,Success,,always-pause-resume,True,ORIGINATING,2026-08-27
2026-09-01 07:49:43,524,Priya Nair,Dallas,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-09-01
2026-08-07 07:12:47,260,Riley Park,Chicago,SIP_MOBILE,Deflection,Success,,,True,TERMINATING,2026-08-07
2026-08-15 15:51:17,54,Jamie Ortiz,London,SIP_SHORTCODE,CallQueue,CallRejected,,always,False,TERMINATING,2026-08-15
2026-09-05 14:30:39,2235,Alex Morgan,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-09-05
2026-08-20 18:50:23,2360,Sam Chen,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,always-pause-resume,True,TERMINATING,2026-08-20
2026-09-02 03:50:27,1877,Jamie Ortiz,Dallas,SIP_ENTERPRISE,Deflection,Success,,always,True,ORIGINATING,2026-09-02
2026-08-21 08:21:52,174,Riley Park,Denver,SIP_INBOUND,CallQueue,Success,,always,True,ORIGINATING,2026-08-21
2026-08-16 22:10:49,2191,Riley Park,London,SIP_NATIONAL,CallForwardBusy,Success,,,True,TERMINATING,2026-08-16
2026-09-02 14:23:27,1639,Jamie Ortiz,London,SIP_ENTERPRISE,Deflection,Success,,,True,TERMINATING,2026-09-02
2026-08-14 15:22:20,1696,Riley Park,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,Success,,,True,TERMINATING,2026-08-14
2026-08-14 11:37:05,486,Jordan Lee,Chicago,SIP_INBOUND,CallForwardBusy,Success,success,always-pause-resume,True,TERMINATING,2026-08-14
2026-08-19 10:15:22,2074,Morgan Quinn,Dallas,SIP_ENTERPRISE,Deflection,Success,,,True,TERMINATING,2026-08-19
2026-08-09 21:44:30,831,Jordan Lee,Singapore,SIP_INBOUND,ConsultativeTransfer,Success,,,True,TERMINATING,2026-08-09
2026-09-04 23:04:55,1313,Alex Morgan,Chicago,SIP_INBOUND,,Success,,,True,TERMINATING,2026-09-04
2026-09-02 00:54:39,1363,Marcus Webb,Dallas,SIP_ENTERPRISE,Deflection,Success,,,True,ORIGINATING,2026-09-02
2026-08-25 12:03:07,1552,Sam Chen,Singapore,SIP_ENTERPRISE,Deflection,Success,,,True,ORIGINATING,2026-08-25
2026-08-16 12:07:45,770,Priya Nair,Chicago,SIP_INBOUND,,Success,,,True,TERMINATING,2026-08-16
2026-08-25 03:33:18,2247,Marcus Webb,Dallas,SIP_MOBILE,CallForwardNoAnswer,Success,success,,True,ORIGINATING,2026-08-25
2026-08-24 17:50:08,81,Casey Rivera,Singapore,SIP_ENTERPRISE,CallQueue,Success,success,always-pause-resume,True,ORIGINATING,2026-08-24
2026-09-05 15:09:57,2395,Sam Chen,London,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-09-05
2026-08-21 19:19:48,433,Jordan Lee,Dallas,SIP_ENTERPRISE,CallForwardBusy,UnassignedNumber,,,False,ORIGINATING,2026-08-21
2026-08-15 17:40:18,2102,Jordan Lee,Singapore,SIP_NATIONAL,,Success,,always,True,ORIGINATING,2026-08-15
2026-08-22 02:34:36,2012,Marcus Webb,Denver,SIP_INBOUND,CallForwardNoAnswer,TemporarilyUnavailable,,,False,ORIGINATING,2026-08-22
2026-08-19 21:12:04,442,Casey Rivera,Chicago,SIP_INTERNATIONAL,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-19
2026-09-01 00:39:19,2331,Sam Chen,Chicago,SIP_ENTERPRISE,,CallRejected,,always-pause-resume,False,ORIGINATING,2026-09-01
2026-08-08 15:51:48,546,Jordan Lee,Denver,SIP_MOBILE,CallForwardNoAnswer,TemporarilyUnavailable,,always-pause-resume,False,ORIGINATING,2026-08-08
2026-09-01 10:21:43,1748,Marcus Webb,London,SIP_INBOUND,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-09-01
2026-08-23 23:56:28,1361,Marcus Webb,Denver,SIP_ENTERPRISE,,Success,,always,True,ORIGINATING,2026-08-23
2026-08-23 22:05:32,244,Jordan Lee,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-23
2026-08-14 12:01:41,1800,Riley Park,Singapore,SIP_INBOUND,,CallRejected,,,False,ORIGINATING,2026-08-14
2026-09-02 23:54:15,1512,Jamie Ortiz,Singapore,SIP_MOBILE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-09-02
2026-08-24 18:14:56,585,Jamie Ortiz,London,SIP_ENTERPRISE,Deflection,Success,,always,True,ORIGINATING,2026-08-24
2026-08-27 19:58:27,1498,Marcus Webb,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-08-27
2026-08-14 02:11:36,1658,Taylor Brooks,Singapore,SIP_ENTERPRISE,CallQueue,Success,,,True,TERMINATING,2026-08-14
2026-08-19 09:48:39,1223,Casey Rivera,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-19
2026-08-12 18:40:14,929,Jordan Lee,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-12
2026-09-02 04:28:14,1627,Jamie Ortiz,Chicago,SIP_NATIONAL,CallForwardBusy,Success,,always,True,ORIGINATING,2026-09-02
2026-08-10 04:20:18,1348,Marcus Webb,Chicago,UNKNOWN,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-10
2026-09-03 17:16:40,1228,Sam Chen,Chicago,SIP_INBOUND,CallForwardBusy,Success,success,always-pause-resume,True,ORIGINATING,2026-09-03
2026-08-13 21:23:04,1736,Casey Rivera,Chicago,SIP_ENTERPRISE,Deflection,Success,,always,True,ORIGINATING,2026-08-13
2026-08-06 13:21:21,816,Riley Park,Singapore,SIP_INBOUND,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-06
2026-08-08 09:37:07,1076,Casey Rivera,Dallas,SIP_INBOUND,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-08
2026-08-16 03:45:45,1950,Morgan Quinn,Chicago,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-08-16
2026-08-10 19:23:54,1659,Casey Rivera,Singapore,SIP_INBOUND,CallForwardBusy,Success,success,,True,ORIGINATING,2026-08-10
2026-08-27 18:58:42,1485,Sam Chen,Singapore,SIP_ENTERPRISE,,Success,,always,True,TERMINATING,2026-08-27
2026-08-19 09:32:41,1524,Marcus Webb,London,SIP_ENTERPRISE,CallQueue,Success,,,True,TERMINATING,2026-08-19
2026-08-11 19:24:37,577,Taylor Brooks,Singapore,SIP_NATIONAL,CallQueue,Success,,always-pause-resume,True,TERMINATING,2026-08-11
2026-08-26 17:18:22,887,Priya Nair,Chicago,SIP_INBOUND,CallForwardNoAnswer,Success,,always,True,ORIGINATING,2026-08-26
2026-08-23 09:33:05,937,Riley Park,Dallas,SIP_ENTERPRISE,ConsultativeTransfer,Success,,,True,TERMINATING,2026-08-23
2026-08-14 20:01:30,1124,Jamie Ortiz,Singapore,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,TERMINATING,2026-08-14
2026-09-05 23:28:06,375,Alex Morgan,Dallas,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-09-05
2026-08-17 14:15:03,1444,Jamie Ortiz,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,UnassignedNumber,,,False,ORIGINATING,2026-08-17
2026-08-17 10:37:58,1275,Taylor Brooks,Denver,SIP_INBOUND,CallForwardNoAnswer,Success,,always-pause-resume,True,TERMINATING,2026-08-17
2026-08-28 03:20:16,1162,Marcus Webb,London,SIP_INBOUND,CallForwardBusy,Success,success,always,True,TERMINATING,2026-08-28
2026-08-07 01:34:43,897,Marcus Webb,London,SIP_MOBILE,CallForwardNoAnswer,Success,,always,True,ORIGINATING,2026-08-07
2026-09-01 15:31:49,2143,Riley Park,Denver,SIP_INTERNATIONAL,ConsultativeTransfer,Success,,always-pause-resume,True,ORIGINATING,2026-09-01
2026-08-10 05:21:24,47,Alex Morgan,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,Success,success,always-pause-resume,True,ORIGINATING,2026-08-10
2026-08-27 00:38:11,1161,Jamie Ortiz,London,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,TERMINATING,2026-08-27
2026-08-09 15:21:19,1074,Jordan Lee,London,SIP_INBOUND,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-09
2026-09-03 04:01:38,30,Alex Morgan,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-09-03
2026-08-23 10:47:25,902,Jordan Lee,Singapore,SIP_INTERNATIONAL,,Success,,always-pause-resume,True,ORIGINATING,2026-08-23
2026-08-30 19:08:26,708,Sam Chen,Chicago,SIP_ENTERPRISE,,Success,,,True,TERMINATING,2026-08-30
2026-08-31 02:07:43,644,Jordan Lee,Singapore,SIP_ENTERPRISE,Deflection,Success,,always,True,ORIGINATING,2026-08-31
2026-08-28 16:46:58,924,Marcus Webb,Singapore,SIP_INBOUND,CallQueue,Success,,always,True,TERMINATING,2026-08-28
2026-08-14 12:35:18,1498,Priya Nair,Denver,SIP_NATIONAL,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-14
2026-09-04 12:30:35,1159,Taylor Brooks,Chicago,SIP_MOBILE,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-09-04
2026-08-13 14:10:15,1283,Jamie Ortiz,Denver,SIP_SHORTCODE,Deflection,Success,,,True,ORIGINATING,2026-08-13
2026-08-11 01:36:18,2034,Jamie Ortiz,London,UNKNOWN,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-11
2026-09-04 23:10:29,682,Morgan Quinn,London,SIP_ENTERPRISE,CallForwardNoAnswer,CallRejected,,,False,TERMINATING,2026-09-04
2026-08-14 05:30:21,2373,Jordan Lee,London,SIP_ENTERPRISE,,Success,,always,True,TERMINATING,2026-08-14
2026-08-06 14:52:09,635,Riley Park,London,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-06
2026-08-26 23:14:03,2119,Marcus Webb,Dallas,SIP_MOBILE,,Success,,always-pause-resume,True,ORIGINATING,2026-08-26
2026-09-03 06:00:39,57,Priya Nair,London,SIP_ENTERPRISE,,CallRejected,,always-pause-resume,False,ORIGINATING,2026-09-03
2026-09-02 05:00:09,709,Taylor Brooks,Denver,SIP_INBOUND,CallForwardBusy,Success,,always,True,TERMINATING,2026-09-02
2026-08-09 04:47:04,1607,Casey Rivera,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,success,,True,ORIGINATING,2026-08-09
2026-08-06 10:23:49,1662,Jordan Lee,Denver,SIP_NATIONAL,Deflection,CallRejected,success,always-pause-resume,False,ORIGINATING,2026-08-06
2026-08-29 14:28:33,801,Priya Nair,Chicago,SIP_ENTERPRISE,,Success,,always-pause-resume,True,ORIGINATING,2026-08-29
2026-08-17 05:22:58,1005,Priya Nair,Singapore,SIP_ENTERPRISE,Deflection,Success,,always,True,ORIGINATING,2026-08-17
2026-08-12 06:16:54,2379,Jordan Lee,Denver,SIP_ENTERPRISE,,Success,,always-pause-resume,True,TERMINATING,2026-08-12
2026-08-11 23:21:56,621,Riley Park,Denver,SIP_INBOUND,,Success,,always,True,ORIGINATING,2026-08-11
2026-08-19 18:24:43,440,Riley Park,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,TERMINATING,2026-08-19
2026-08-21 03:49:45,1913,Marcus Webb,London,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-21
2026-08-11 01:50:03,506,Marcus Webb,Denver,SIP_INBOUND,CallQueue,CallRejected,,always,False,ORIGINATING,2026-08-11
2026-08-18 03:16:51,35,Taylor Brooks,Chicago,SIP_ENTERPRISE,Deflection,Success,success,always,True,ORIGINATING,2026-08-18
2026-08-15 00:15:07,2377,Morgan Quinn,Denver,SIP_INBOUND,Deflection,Success,,always-pause-resume,True,TERMINATING,2026-08-15
2026-08-11 12:22:00,89,Riley Park,Denver,SIP_INBOUND,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-11
2026-08-14 13:00:13,523,Alex Morgan,Chicago,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-14
2026-08-12 14:48:05,1447,Sam Chen,Dallas,SIP_INBOUND,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-12
2026-08-27 10:57:07,2059,Jamie Ortiz,Chicago,SIP_MOBILE,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-27
2026-09-05 13:57:21,1022,Sam Chen,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-09-05
2026-08-10 23:07:49,754,Riley Park,London,SIP_ENTERPRISE,,Success,,always,True,TERMINATING,2026-08-10
2026-09-03 02:43:56,173,Sam Chen,London,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,TERMINATING,2026-09-03
2026-08-25 03:07:47,1959,Sam Chen,London,SIP_INBOUND,CallForwardNoAnswer,Success,,always,True,TERMINATING,2026-08-25
2026-08-11 15:47:40,1970,Taylor Brooks,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,TERMINATING,2026-08-11
2026-08-25 12:06:47,561,Casey Rivera,London,SIP_ENTERPRISE,,Success,,always,True,TERMINATING,2026-08-25
2026-08-16 16:15:22,1203,Jordan Lee,Chicago,SIP_MOBILE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-16
2026-08-11 18:43:51,1482,Alex Morgan,London,SIP_INBOUND,CallQueue,Success,,always,True,ORIGINATING,2026-08-11
2026-08-16 23:46:02,1436,Morgan Quinn,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,CallRejected,,always-pause-resume,False,TERMINATING,2026-08-16
2026-09-05 20:38:02,1734,Casey Rivera,Chicago,SIP_ENTERPRISE,,TemporarilyUnavailable,,always-pause-resume,False,ORIGINATING,2026-09-05
2026-08-24 07:32:12,791,Sam Chen,London,SIP_ENTERPRISE,ConsultativeTransfer,TemporarilyUnavailable,,always-pause-resume,False,ORIGINATING,2026-08-24
2026-08-19 19:35:26,1312,Jamie Ortiz,Denver,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-08-19
2026-08-17 20:56:32,1158,Marcus Webb,Singapore,SIP_ENTERPRISE,,Success,success,always,True,ORIGINATING,2026-08-17
2026-08-14 11:16:42,374,Marcus Webb,London,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-08-14
2026-08-08 06:06:23,2004,Jordan Lee,Denver,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-08-08
2026-09-03 16:15:18,786,Alex Morgan,Denver,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,TERMINATING,2026-09-03
2026-08-29 00:48:59,900,Jamie Ortiz,London,SIP_INBOUND,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-29
2026-08-13 06:20:12,693,Riley Park,London,SIP_INBOUND,ConsultativeTransfer,TemporarilyUnavailable,,always-pause-resume,False,ORIGINATING,2026-08-13
2026-08-16 17:51:08,834,Priya Nair,Dallas,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,TERMINATING,2026-08-16
2026-09-02 13:03:12,678,Casey Rivera,Chicago,SIP_ENTERPRISE,,Success,,,True,TERMINATING,2026-09-02
2026-08-12 03:44:56,2252,Casey Rivera,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-12
2026-08-16 15:24:41,412,Priya Nair,London,SIP_ENTERPRISE,CallQueue,Success,,,True,ORIGINATING,2026-08-16
2026-08-27 09:38:06,1554,Sam Chen,Chicago,SIP_INBOUND,Deflection,Success,,,True,TERMINATING,2026-08-27
2026-08-30 13:09:05,1521,Jamie Ortiz,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-30
2026-09-04 17:03:51,530,Casey Rivera,Singapore,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-09-04
2026-08-31 00:46:33,1776,Priya Nair,Singapore,SIP_ENTERPRISE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-31
2026-08-24 09:08:05,401,Casey Rivera,London,SIP_INBOUND,ConsultativeTransfer,Success,,,True,TERMINATING,2026-08-24
2026-08-06 02:50:46,649,Priya Nair,Denver,SIP_ENTERPRISE,,Success,,always,True,TERMINATING,2026-08-06
2026-08-15 20:34:58,469,Morgan Quinn,Dallas,SIP_ENTERPRISE,Deflection,Success,,always,True,ORIGINATING,2026-08-15
2026-08-26 02:38:03,1438,Jordan Lee,Denver,SIP_ENTERPRISE,CallQueue,Success,,always,True,ORIGINATING,2026-08-26
2026-09-03 21:49:10,867,Alex Morgan,Chicago,SIP_ENTERPRISE,CallQueue,Success,success,,True,TERMINATING,2026-09-03
2026-09-03 22:25:34,2146,Morgan Quinn,Dallas,UNKNOWN,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-09-03
2026-08-23 12:47:20,1851,Marcus Webb,Dallas,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,ORIGINATING,2026-08-23
2026-08-18 21:06:05,1894,Morgan Quinn,London,SIP_NATIONAL,,Success,,always,True,TERMINATING,2026-08-18
2026-08-10 21:36:03,520,Casey Rivera,Chicago,SIP_ENTERPRISE,,Success,,always,True,ORIGINATING,2026-08-10
2026-08-16 10:28:46,386,Sam Chen,Dallas,SIP_INBOUND,,Success,,always,True,ORIGINATING,2026-08-16
2026-08-27 00:31:12,699,Marcus Webb,London,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,TERMINATING,2026-08-27
2026-08-30 20:03:46,1115,Alex Morgan,Dallas,SIP_ENTERPRISE,ConsultativeTransfer,Success,,,True,TERMINATING,2026-08-30
2026-08-09 12:08:18,2397,Jamie Ortiz,Chicago,SIP_INBOUND,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-09
2026-08-29 00:30:33,1726,Jamie Ortiz,Singapore,SIP_INTERNATIONAL,,Success,,,True,ORIGINATING,2026-08-29
2026-09-03 06:32:50,1160,Jordan Lee,Dallas,SIP_INTERNATIONAL,CallQueue,Success,,always,True,ORIGINATING,2026-09-03
2026-08-17 23:00:11,472,Sam Chen,Chicago,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-17
2026-08-29 23:31:44,2337,Sam Chen,Dallas,SIP_NATIONAL,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-29
2026-08-18 22:18:53,28,Jordan Lee,Denver,SIP_NATIONAL,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-18
2026-08-16 14:49:12,460,Casey Rivera,Denver,SIP_MOBILE,ConsultativeTransfer,Success,success,always-pause-resume,True,ORIGINATING,2026-08-16
2026-08-17 22:46:55,1292,Taylor Brooks,Chicago,SIP_ENTERPRISE,,Success,,always,True,ORIGINATING,2026-08-17
2026-08-06 00:16:27,2179,Morgan Quinn,London,SIP_ENTERPRISE,,Success,,always-pause-resume,True,ORIGINATING,2026-08-06
2026-08-29 01:43:27,576,Marcus Webb,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-29
2026-08-09 14:14:08,288,Jamie Ortiz,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-08-09
2026-08-12 21:53:49,1496,Jamie Ortiz,Dallas,SIP_ENTERPRISE,,Success,,always-pause-resume,True,ORIGINATING,2026-08-12
2026-08-10 21:30:47,2342,Jordan Lee,Denver,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-10
2026-08-28 10:11:25,1847,Jamie Ortiz,Dallas,UNKNOWN,Deflection,CallRejected,,always,False,TERMINATING,2026-08-28
2026-08-14 00:50:04,671,Marcus Webb,Dallas,SIP_ENTERPRISE,CallForwardBusy,TemporarilyUnavailable,,always-pause-resume,False,TERMINATING,2026-08-14
2026-09-02 13:17:12,2354,Jamie Ortiz,Chicago,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-09-02
2026-09-04 07:51:52,842,Alex Morgan,Denver,SIP_NATIONAL,,Success,,always-pause-resume,True,TERMINATING,2026-09-04
2026-08-11 13:46:14,621,Taylor Brooks,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,TERMINATING,2026-08-11
2026-08-26 19:48:41,1130,Riley Park,Singapore,SIP_ENTERPRISE,CallQueue,TemporarilyUnavailable,,,False,TERMINATING,2026-08-26
2026-08-12 23:22:56,437,Priya Nair,Chicago,SIP_MOBILE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-12
2026-08-08 16:19:35,690,Riley Park,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,success,always,True,ORIGINATING,2026-08-08
2026-08-10 00:47:21,1493,Jordan Lee,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,TERMINATING,2026-08-10
2026-08-13 05:52:23,671,Jordan Lee,Chicago,SIP_ENTERPRISE,,Success,,,True,ORIGINATING,2026-08-13
2026-08-09 11:16:58,2214,Priya Nair,Dallas,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-09
2026-08-11 12:26:47,1043,Marcus Webb,Chicago,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-11
2026-08-31 03:21:39,2079,Casey Rivera,Dallas,SIP_ENTERPRISE,,Success,,,True,ORIGINATING,2026-08-31
2026-08-12 14:52:56,2377,Sam Chen,London,SIP_ENTERPRISE,,Success,,,True,ORIGINATING,2026-08-12
2026-08-24 14:12:54,2219,Jamie Ortiz,Denver,SIP_ENTERPRISE,CallQueue,Success,,,True,TERMINATING,2026-08-24
2026-08-17 06:01:46,1342,Jamie Ortiz,Denver,SIP_INBOUND,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-17
2026-08-22 03:28:40,1147,Taylor Brooks,Chicago,SIP_ENTERPRISE,CallForwardBusy,Success,success,,True,ORIGINATING,2026-08-22
2026-08-13 07:46:59,992,Jamie Ortiz,Denver,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-13
2026-08-23 13:09:24,1405,Casey Rivera,Denver,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-08-23
2026-09-02 23:28:30,749,Jamie Ortiz,Dallas,SIP_ENTERPRISE,,UnassignedNumber,,always-pause-resume,False,TERMINATING,2026-09-02
2026-08-19 14:58:40,909,Jordan Lee,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,TERMINATING,2026-08-19
2026-08-12 21:57:34,484,Morgan Quinn,Dallas,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,TERMINATING,2026-08-12
2026-08-08 08:24:59,683,Priya Nair,London,SIP_ENTERPRISE,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-08
2026-08-25 12:50:57,2396,Priya Nair,Dallas,SIP_INBOUND,CallQueue,Success,,,True,ORIGINATING,2026-08-25
