Start time,Duration,User,Location,Call type,Related reason,Call outcome reason,Call Recording Result,Call Recording Trigger,Answered,Direction,_day
2026-08-12 18:07:06,266,Riley Park,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-12
2026-08-18 16:11:49,1571,Riley Park,Denver,SIP_NATIONAL,Deflection,Success,,,True,ORIGINATING,2026-08-18
2026-09-02 02:40:04,736,Morgan Quinn,Chicago,SIP_ENTERPRISE,CallQueue,Success,,always,True,ORIGINATING,2026-09-02
2026-09-05 07:59:49,2183,Priya Nair,London,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-09-05
2026-09-04 01:25:59,1722,Jordan Lee,Chicago,SIP_INBOUND,CallQueue,Success,,always,True,ORIGINATING,2026-09-04
2026-08-09 03:04:01,1007,Marcus Webb,Chicago,SIP_ENTERPRISE,CallQueue,Success,,always,True,ORIGINATING,2026-08-09
2026-08-21 14:53:54,2370,Marcus Webb,Denver,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-21
2026-08-22 03:48:38,2285,Casey Rivera,Chicago,SIP_ENTERPRISE,,Success,,,True,TERMINATING,2026-08-22
2026-08-23 05:33:10,2153,Morgan Quinn,London,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-23
2026-08-20 16:17:52,1901,Casey Rivera,Dallas,SIP_NATIONAL,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-20
2026-08-18 00:59:01,1847,Morgan Quinn,Chicago,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-08-18
2026-08-17 16:36:46,775,Alex Morgan,Chicago,SIP_INBOUND,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-17
2026-09-01 22:53:18,783,Alex Morgan,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-09-01
2026-08-24 17:40:29,1322,Taylor Brooks,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-24
2026-08-17 03:34:32,1928,Jamie Ortiz,Chicago,SIP_MOBILE,ConsultativeTransfer,Success,,always-pause-resume,True,ORIGINATING,2026-08-17
2026-08-23 10:31:06,1073,Sam Chen,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-23
2026-08-16 05:25:11,2260,Taylor Brooks,London,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-16
2026-08-28 22:15:28,578,Morgan Quinn,Dallas,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-28
2026-08-22 05:48:52,31,Jordan Lee,Chicago,SIP_NATIONAL,,Success,,always,True,ORIGINATING,2026-08-22
2026-08-12 18:43:38,1984,Alex Morgan,Singapore,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-12
2026-08-22 09:53:12,2062,Casey Rivera,Chicago,SIP_ENTERPRISE,CallQueue,Success,,always,True,ORIGINATING,2026-08-22
2026-08-22 06:08:33,1038,Marcus Webb,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-22
2026-08-23 12:21:41,335,Taylor Brooks,Denver,SIP_SHORTCODE,Deflection,Success,,always-pause-resume,True,TERMINATING,2026-08-23
2026-08-17 16:36:50,343,Alex Morgan,Dallas,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,ORIGINATING,2026-08-17
2026-09-03 11:50:57,1115,Marcus Webb,London,SIP_ENTERPRISE,CallForwardNoAnswer,CallRejected,,,False,ORIGINATING,2026-09-03
2026-08-07 00:28:44,853,Morgan Quinn,Chicago,SIP_MOBILE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-07
2026-08-11 00:51:46,1363,Riley Park,Singapore,SIP_ENTERPRISE,,Success,,,True,ORIGINATING,2026-08-11
2026-08-21 12:35:23,1400,Riley Park,Dallas,SIP_INTERNATIONAL,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-21
2026-08-14 11:21:19,1462,Jamie Ortiz,Dallas,SIP_SHORTCODE,CallForwardNoAnswer,Success,,,True,TERMINATING,2026-08-14
2026-08-08 15:45:23,341,Taylor Brooks,Chicago,SIP_INBOUND,CallQueue,Success,,,True,TERMINATING,2026-08-08
2026-08-15 19:36:30,1826,Alex Morgan,Denver,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,TERMINATING,2026-08-15
2026-08-23 06:23:48,372,Jordan Lee,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,ORIGINATING,2026-08-23
2026-08-15 01:08:03,999,Jordan Lee,Singapore,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,TERMINATING,2026-08-15
2026-08-14 07:41:40,1135,Sam Chen,London,SIP_ENTERPRISE,ConsultativeTransfer,Success,success,always,True,ORIGINATING,2026-08-14
2026-08-25 09:01:30,443,Taylor Brooks,London,SIP_INBOUND,CallForwardNoAnswer,Success,,always-pause-resume,True,TERMINATING,2026-08-25
2026-08-19 15:31:33,1235,Marcus Webb,Dallas,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,TERMINATING,2026-08-19
2026-09-05 00:43:53,997,Jamie Ortiz,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-09-05
2026-08-12 04:39:04,115,Sam Chen,Singapore,SIP_SHORTCODE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-12
2026-08-08 03:27:14,575,Riley Park,London,SIP_NATIONAL,,Success,,always-pause-resume,True,TERMINATING,2026-08-08
2026-08-08 07:01:48,1646,Jamie Ortiz,Singapore,SIP_SHORTCODE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-08
2026-08-30 12:17:46,353,Priya Nair,Singapore,SIP_ENTERPRISE,CallQueue,UnassignedNumber,,,False,ORIGINATING,2026-08-30
2026-08-07 08:57:24,1768,Riley Park,Denver,UNKNOWN,,UnassignedNumber,,,False,ORIGINATING,2026-08-07
2026-08-23 23:54:20,1607,Jamie Ortiz,Denver,SIP_INBOUND,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-23
2026-08-20 23:10:54,585,Jordan Lee,Chicago,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,TERMINATING,2026-08-20
2026-08-20 18:15:53,280,Jamie Ortiz,Denver,SIP_ENTERPRISE,ConsultativeTransfer,Success,success,,True,ORIGINATING,2026-08-20
2026-08-26 23:47:29,719,Taylor Brooks,Singapore,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-26
2026-08-25 12:32:30,124,Riley Park,London,SIP_ENTERPRISE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-25
2026-08-27 20:19:23,421,Jordan Lee,Singapore,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-27
2026-08-14 03:11:27,1596,Priya Nair,Denver,SIP_MOBILE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-14
2026-08-31 05:25:16,352,Casey Rivera,Singapore,SIP_INBOUND,Deflection,Success,,always,True,TERMINATING,2026-08-31
2026-08-27 11:55:00,569,Riley Park,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-27
2026-09-03 20:26:13,1188,Sam Chen,London,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-09-03
2026-08-21 00:32:56,2075,Riley Park,Singapore,SIP_ENTERPRISE,,Success,,always-pause-resume,True,TERMINATING,2026-08-21
2026-08-11 04:26:11,138,Taylor Brooks,Denver,SIP_INBOUND,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-11
2026-08-29 22:46:31,2350,Priya Nair,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,UnassignedNumber,,,False,ORIGINATING,2026-08-29
2026-08-29 13:26:35,424,Taylor Brooks,London,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,TERMINATING,2026-08-29
2026-08-16 19:20:28,975,Jamie Ortiz,Chicago,SIP_NATIONAL,,Success,,,True,ORIGINATING,2026-08-16
2026-08-19 06:33:22,248,Taylor Brooks,Dallas,SIP_INBOUND,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-19
2026-08-15 01:43:12,560,Priya Nair,Chicago,SIP_INBOUND,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-15
2026-08-27 17:51:40,1018,Sam Chen,Denver,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,TERMINATING,2026-08-27
2026-08-25 11:05:33,1655,Jordan Lee,Chicago,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-25
2026-08-16 03:30:11,1472,Jordan Lee,London,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-16
2026-08-14 07:47:29,2372,Morgan Quinn,Singapore,SIP_NATIONAL,,Success,,always,True,ORIGINATING,2026-08-14
2026-08-09 02:05:00,513,Jamie Ortiz,Chicago,SIP_NATIONAL,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-09
2026-09-03 04:35:56,1127,Casey Rivera,Dallas,SIP_MOBILE,,TemporarilyUnavailable,success,,False,ORIGINATING,2026-09-03
2026-08-07 14:31:47,378,Taylor Brooks,London,SIP_INBOUND,CallQueue,Success,,,True,ORIGINATING,2026-08-07
2026-08-22 02:27:59,498,Alex Morgan,Denver,SIP_ENTERPRISE,Deflection,Success,,always,True,TERMINATING,2026-08-22
2026-08-08 18:27:44,1510,Jordan Lee,Denver,SIP_NATIONAL,CallQueue,Success,,,True,ORIGINATING,2026-08-08
2026-08-10 10:16:57,677,Alex Morgan,Singapore,SIP_ENTERPRISE,CallQueue,Success,,always-pause-resume,True,ORIGINATING,2026-08-10
2026-08-27 06:48:18,578,Jordan Lee,Chicago,SIP_MOBILE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-27
2026-08-13 16:21:11,1172,Taylor Brooks,Singapore,SIP_INBOUND,,Success,,always-pause-resume,True,ORIGINATING,2026-08-13
2026-08-22 01:12:19,228,Riley Park,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-22
2026-08-21 11:41:21,1484,Priya Nair,Chicago,SIP_INBOUND,CallForwardNoAnswer,Success,,always-pause-resume,True,TERMINATING,2026-08-21
2026-08-22 22:29:20,73,Jamie Ortiz,Chicago,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-22
2026-08-14 21:08:48,1652,Riley Park,London,SIP_INBOUND,ConsultativeTransfer,TemporarilyUnavailable,,always,False,TERMINATING,2026-08-14
2026-08-08 10:47:31,1343,Sam Chen,Singapore,SIP_MOBILE,,Success,,,True,ORIGINATING,2026-08-08
2026-08-15 14:45:57,1006,Taylor Brooks,Chicago,SIP_ENTERPRISE,CallForwardNoAnswer,TemporarilyUnavailable,,always,False,TERMINATING,2026-08-15
2026-08-26 15:33:47,56,Sam Chen,Chicago,SIP_INBOUND,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-26
2026-08-30 06:32:32,524,Sam Chen,Denver,SIP_INBOUND,Deflection,Success,,always,True,TERMINATING,2026-08-30
2026-08-31 00:29:17,2366,Jordan Lee,Denver,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-31
2026-08-11 04:09:35,477,Jordan Lee,Singapore,SIP_ENTERPRISE,Deflection,Success,success,always,True,ORIGINATING,2026-08-11
2026-08-20 14:59:34,149,Sam Chen,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,TERMINATING,2026-08-20
2026-08-13 16:42:28,324,Morgan Quinn,Denver,SIP_MOBILE,Deflection,Success,,always,True,ORIGINATING,2026-08-13
2026-08-30 22:25:38,1910,Riley Park,Chicago,UNKNOWN,Deflection,Success,,,True,TERMINATING,2026-08-30
2026-08-06 05:55:44,998,Marcus Webb,Denver,SIP_ENTERPRISE,CallQueue,Success,,,True,ORIGINATING,2026-08-06
2026-08-29 13:47:55,102,Alex Morgan,London,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-29
2026-08-29 12:38:35,845,Casey Rivera,Chicago,SIP_ENTERPRISE,Deflection,Success,,always,True,ORIGINATING,2026-08-29
2026-08-14 16:11:24,1696,Taylor Brooks,Singapore,SIP_ENTERPRISE,Deflection,Success,,,True,ORIGINATING,2026-08-14
2026-08-21 16:02:17,2330,Riley Park,Chicago,SIP_INBOUND,ConsultativeTransfer,TemporarilyUnavailable,,always-pause-resume,False,TERMINATING,2026-08-21
2026-09-03 16:58:30,1859,Morgan Quinn,Denver,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,ORIGINATING,2026-09-03
2026-08-09 06:36:33,499,Morgan Quinn,London,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-08-09
2026-09-01 10:14:48,170,Casey Rivera,Singapore,SIP_ENTERPRISE,,Success,,always,True,TERMINATING,2026-09-01
2026-08-18 06:48:21,717,Casey Rivera,Denver,SIP_ENTERPRISE,,CallRejected,,,False,ORIGINATING,2026-08-18
2026-08-08 22:28:32,53,Sam Chen,Chicago,SIP_ENTERPRISE,CallQueue,TemporarilyUnavailable,,always-pause-resume,False,TERMINATING,2026-08-08
2026-08-27 06:35:46,312,Marcus Webb,Denver,SIP_INTERNATIONAL,CallForwardBusy,CallRejected,,always,False,ORIGINATING,2026-08-27
2026-09-03 01:22:40,179,Morgan Quinn,Chicago,SIP_NATIONAL,CallForwardBusy,Success,,,True,TERMINATING,2026-09-03
2026-08-21 09:07:04,1454,Riley Park,Dallas,SIP_ENTERPRISE,CallQueue,Success,,always,True,ORIGINATING,2026-08-21
2026-08-25 04:40:02,1692,Casey Rivera,London,SIP_ENTERPRISE,CallForwardBusy,Success,success,always,True,TERMINATING,2026-08-25
2026-08-12 04:23:47,2231,Priya Nair,Dallas,SIP_MOBILE,ConsultativeTransfer,Success,,always-pause-resume,True,ORIGINATING,2026-08-12
2026-08-30 05:23:15,1322,Marcus Webb,Singapore,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-08-30
2026-08-07 19:35:30,2397,Priya Nair,Denver,SIP_SHORTCODE,,Success,success,always,True,TERMINATING,2026-08-07
2026-08-22 13:03:54,2363,Alex Morgan,Dallas,SIP_NATIONAL,CallQueue,Success,,always,True,ORIGINATING,2026-08-22
2026-08-24 08:50:04,120,Morgan Quinn,Singapore,SIP_NATIONAL,CallQueue,Success,,,True,ORIGINATING,2026-08-24
2026-08-31 22:30:08,1270,Jamie Ortiz,Singapore,SIP_NATIONAL,CallForwardNoAnswer,Success,success,always,True,ORIGINATING,2026-08-31
2026-08-22 07:40:39,539,Marcus Webb,Dallas,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-22
2026-08-10 13:53:51,2160,Sam Chen,Chicago,SIP_INBOUND,,Success,,always-pause-resume,True,ORIGINATING,2026-08-10
2026-08-09 03:10:04,1794,Sam Chen,Dallas,SIP_ENTERPRISE,CallQueue,Success,,,True,ORIGINATING,2026-08-09
2026-08-27 12:00:32,723,Morgan Quinn,Dallas,SIP_MOBILE,CallQueue,Success,,,True,ORIGINATING,2026-08-27
2026-09-04 09:53:54,1308,Marcus Webb,Chicago,SIP_INTERNATIONAL,CallForwardNoAnswer,Success,,always,True,TERMINATING,2026-09-04
2026-08-10 08:38:19,1313,Taylor Brooks,Denver,SIP_NATIONAL,,Success,success,,True,ORIGINATING,2026-08-10
2026-08-28 14:35:19,863,Alex Morgan,Denver,SIP_ENTERPRISE,Deflection,Success,,,True,ORIGINATING,2026-08-28
2026-08-07 11:49:18,1700,Riley Park,Dallas,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-07
2026-08-26 04:19:16,306,Sam Chen,London,SIP_INBOUND,ConsultativeTransfer,Success,success,always,True,ORIGINATING,2026-08-26
2026-08-16 14:18:19,2245,Sam Chen,Chicago,SIP_MOBILE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-08-16
2026-08-06 23:03:32,0,Riley Park,Dallas,SIP_INTERNATIONAL,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-06
2026-08-22 17:51:11,397,Casey Rivera,Dallas,SIP_INBOUND,CallQueue,CallRejected,,always,False,TERMINATING,2026-08-22
2026-08-06 02:50:19,822,Marcus Webb,London,SIP_ENTERPRISE,Deflection,TemporarilyUnavailable,,always-pause-resume,False,ORIGINATING,2026-08-06
2026-08-15 13:24:53,378,Jamie Ortiz,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-15
2026-08-19 19:39:24,931,Jamie Ortiz,Denver,SIP_ENTERPRISE,,Success,,,True,ORIGINATING,2026-08-19
2026-08-08 15:45:58,936,Priya Nair,London,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-08
2026-09-01 20:58:08,1229,Taylor Brooks,London,SIP_ENTERPRISE,CallForwardNoAnswer,TemporarilyUnavailable,,,False,ORIGINATING,2026-09-01
2026-08-30 19:32:06,497,Marcus Webb,Dallas,SIP_INBOUND,CallQueue,Success,,always,True,ORIGINATING,2026-08-30
2026-08-09 21:52:56,610,Riley Park,Dallas,SIP_ENTERPRISE,Deflection,Success,,always,True,TERMINATING,2026-08-09
2026-08-23 05:56:05,1881,Casey Rivera,Singapore,SIP_INBOUND,CallForwardNoAnswer,Success,,,True,TERMINATING,2026-08-23
2026-08-09 11:42:50,2391,Marcus Webb,Singapore,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,TERMINATING,2026-08-09
2026-09-01 21:24:05,1573,Riley Park,Denver,SIP_MOBILE,CallQueue,Success,,always-pause-resume,True,TERMINATING,2026-09-01
2026-08-10 11:01:34,1626,Riley Park,Chicago,SIP_INBOUND,,Success,,always-pause-resume,True,TERMINATING,2026-08-10
2026-09-02 19:23:28,1153,Casey Rivera,Denver,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-09-02
2026-09-05 04:49:09,1712,Morgan Quinn,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,TERMINATING,2026-09-05
2026-08-29 13:03:46,656,Alex Morgan,Singapore,SIP_MOBILE,CallForwardNoAnswer,TemporarilyUnavailable,,,False,ORIGINATING,2026-08-29
2026-08-11 09:15:38,1026,Taylor Brooks,Chicago,SIP_MOBILE,CallQueue,CallRejected,,always-pause-resume,False,TERMINATING,2026-08-11
2026-08-31 12:41:19,995,Jordan Lee,Chicago,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-31
2026-08-16 20:13:16,1172,Casey Rivera,Chicago,SIP_ENTERPRISE,CallQueue,CallRejected,,always,False,ORIGINATING,2026-08-16
2026-08-12 23:29:00,87,Riley Park,Singapore,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-12
2026-08-11 08:51:40,1256,Taylor Brooks,Denver,SIP_NATIONAL,CallForwardBusy,Success,,always-pause-resume,True,TERMINATING,2026-08-11
2026-08-13 19:29:13,1631,Priya Nair,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,Success,,,True,ORIGINATING,2026-08-13
2026-08-24 09:46:00,266,Jordan Lee,London,SIP_ENTERPRISE,ConsultativeTransfer,Success,,always-pause-resume,True,ORIGINATING,2026-08-24
2026-08-28 01:03:13,619,Casey Rivera,Dallas,SIP_MOBILE,CallForwardNoAnswer,Success,success,always-pause-resume,True,ORIGINATING,2026-08-28
2026-08-15 21:46:18,1215,Alex Morgan,London,SIP_ENTERPRISE,Deflection,Success,,,True,ORIGINATING,2026-08-15
2026-09-05 20:05:48,2194,Morgan Quinn,Dallas,SIP_NATIONAL,ConsultativeTransfer,Success,,,True,TERMINATING,2026-09-05
2026-09-01 04:59:30,1208,Priya Nair,Dallas,SIP_NATIONAL,CallForwardNoAnswer,TemporarilyUnavailable,,always,False,ORIGINATING,2026-09-01
2026-09-02 21:17:44,919,Taylor Brooks,Denver,SIP_INBOUND,ConsultativeTransfer,Success,,always-pause-resume,True,TERMINATING,2026-09-02
2026-08-24 03:39:52,224,Jordan Lee,London,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-24
2026-08-21 12:21:18,1227,Riley Park,Singapore,SIP_MOBILE,CallQueue,Success,,always-pause-resume,True,TERMINATING,2026-08-21
2026-09-05 14:28:13,1300,Jamie Ortiz,Dallas,SIP_MOBILE,ConsultativeTransfer,Success,success,,True,ORIGINATING,2026-09-05
2026-08-15 17:10:48,862,Jamie Ortiz,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-15
2026-08-25 01:10:22,1960,Riley Park,London,SIP_INBOUND,ConsultativeTransfer,Success,,always,True,TERMINATING,2026-08-25
2026-08-29 11:05:40,1024,Alex Morgan,Chicago,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-29
2026-08-24 05:58:15,1196,Alex Morgan,Denver,SIP_ENTERPRISE,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-24
2026-08-16 14:59:35,680,Morgan Quinn,Dallas,SIP_MOBILE,CallQueue,Success,,always,True,ORIGINATING,2026-08-16
2026-09-05 12:45:01,2071,Alex Morgan,Singapore,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-09-05
2026-08-13 22:18:25,201,Alex Morgan,Singapore,SIP_ENTERPRISE,,Success,success,always,True,TERMINATING,2026-08-13
2026-08-19 18:34:11,632,Casey Rivera,London,SIP_ENTERPRISE,CallForwardBusy,Success,success,,True,ORIGINATING,2026-08-19
2026-08-26 12:53:14,1720,Marcus Webb,Dallas,SIP_ENTERPRISE,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-26
2026-08-30 07:51:41,1082,Marcus Webb,Dallas,SIP_ENTERPRISE,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-08-30
2026-08-07 05:19:04,1359,Taylor Brooks,London,SIP_ENTERPRISE,Deflection,Success,success,,True,ORIGINATING,2026-08-07
2026-08-21 07:36:48,951,Jordan Lee,Chicago,SIP_INTERNATIONAL,Deflection,Success,,always,True,ORIGINATING,2026-08-21
2026-09-02 02:21:37,1749,Morgan Quinn,Denver,SIP_MOBILE,Deflection,Success,,always,True,ORIGINATING,2026-09-02
2026-08-26 13:32:10,1103,Morgan Quinn,London,SIP_ENTERPRISE,CallQueue,Success,,always,True,TERMINATING,2026-08-26
2026-08-18 09:47:10,1732,Riley Park,London,SIP_ENTERPRISE,,Success,success,,True,ORIGINATING,2026-08-18
2026-09-05 10:17:14,1982,Jordan Lee,London,SIP_NATIONAL,CallForwardBusy,Success,,always-pause-resume,True,ORIGINATING,2026-09-05
2026-08-06 21:26:21,2004,Sam Chen,London,SIP_INBOUND,ConsultativeTransfer,UnassignedNumber,success,,False,TERMINATING,2026-08-06
2026-08-06 09:11:45,2319,Priya Nair,Singapore,SIP_MOBILE,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-06
2026-08-27 17:13:53,1421,Taylor Brooks,London,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,,True,ORIGINATING,2026-08-27
2026-08-06 08:39:49,311,Jamie Ortiz,London,SIP_INTERNATIONAL,ConsultativeTransfer,Success,,always,True,ORIGINATING,2026-08-06
2026-08-12 21:41:37,327,Riley Park,Dallas,SIP_INBOUND,CallForwardBusy,Success,,always-pause-resume,True,TERMINATING,2026-08-12
2026-08-09 16:19:04,1657,Alex Morgan,Chicago,SIP_ENTERPRISE,Deflection,Success,success,,True,ORIGINATING,2026-08-09
2026-08-25 18:19:42,1873,Priya Nair,Dallas,SIP_MOBILE,CallQueue,Success,success,always-pause-resume,True,TERMINATING,2026-08-25
2026-08-23 08:45:08,1858,Jamie Ortiz,Denver,SIP_INBOUND,ConsultativeTransfer,UnassignedNumber,,always-pause-resume,False,ORIGINATING,2026-08-23
2026-09-04 21:32:19,440,Priya Nair,Denver,SIP_ENTERPRISE,,CallRejected,,,False,ORIGINATING,2026-09-04
2026-08-18 16:27:10,499,Taylor Brooks,Dallas,SIP_ENTERPRISE,CallQueue,Success,,,True,TERMINATING,2026-08-18
2026-08-09 08:10:39,1850,Marcus Webb,Chicago,SIP_ENTERPRISE,CallForwardBusy,Success,,always,True,ORIGINATING,2026-08-09
2026-08-28 19:44:35,1983,Riley Park,Singapore,SIP_INBOUND,,Success,,,True,ORIGINATING,2026-08-28
2026-08-28 15:29:16,1323,Riley Park,Singapore,SIP_ENTERPRISE,,Success,,always,True,TERMINATING,2026-08-28
2026-08-18 08:00:54,551,Casey Rivera,London,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-08-18
2026-08-22 23:34:03,827,Priya Nair,Dallas,SIP_ENTERPRISE,,Success,,always,True,ORIGINATING,2026-08-22
2026-08-26 03:39:51,2308,Morgan Quinn,Chicago,SIP_INTERNATIONAL,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-26
2026-09-02 17:02:10,2146,Riley Park,Chicago,SIP_ENTERPRISE,Deflection,UnassignedNumber,success,always,False,TERMINATING,2026-09-02
2026-08-29 06:08:15,604,Casey Rivera,Denver,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always,True,TERMINATING,2026-08-29
2026-08-31 05:38:07,2303,Priya Nair,Dallas,SIP_ENTERPRISE,,Success,,always-pause-resume,True,ORIGINATING,2026-08-31
2026-08-26 14:22:59,1285,Riley Park,London,SIP_MOBILE,CallQueue,Success,,,True,TERMINATING,2026-08-26
2026-08-31 17:30:27,2243,Morgan Quinn,Singapore,SIP_MOBILE,CallQueue,Success,,always-pause-resume,True,TERMINATING,2026-08-31
2026-08-11 12:00:17,2109,Sam Chen,Dallas,SIP_INBOUND,ConsultativeTransfer,UnassignedNumber,,always,False,ORIGINATING,2026-08-11
2026-08-24 02:29:08,639,Morgan Quinn,London,SIP_ENTERPRISE,,CallRejected,,,False,ORIGINATING,2026-08-24
2026-08-15 08:03:33,303,Priya Nair,Denver,SIP_NATIONAL,CallQueue,Success,,,True,ORIGINATING,2026-08-15
2026-08-30 08:58:34,1657,Priya Nair,Singapore,SIP_ENTERPRISE,ConsultativeTransfer,TemporarilyUnavailable,,always-pause-resume,False,TERMINATING,2026-08-30
2026-08-15 02:25:09,41,Jamie Ortiz,Singapore,SIP_INTERNATIONAL,,UnassignedNumber,,,False,ORIGINATING,2026-08-15
2026-08-13 13:24:26,469,Morgan Quinn,London,SIP_ENTERPRISE,CallForwardNoAnswer,Success,,always-pause-resume,True,ORIGINATING,2026-08-13
2026-08-30 21:17:44,793,Alex Morgan,Denver,SIP_ENTERPRISE,CallForwardNoAnswer,Success,success,,True,ORIGINATING,2026-08-30
2026-08-25 10:26:17,430,Taylor Brooks,London,SIP_ENTERPRISE,,Success,,always-pause-resume,True,ORIGINATING,2026-08-25
2026-08-31 07:39:54,1885,Sam Chen,Chicago,SIP_ENTERPRISE,CallQueue,Success,success,always-pause-resume,True,ORIGINATING,2026-08-31
2026-08-08 04:24:32,1594,Casey Rivera,London,SIP_NATIONAL,CallForwardBusy,Success,,,True,ORIGINATING,2026-08-08
2026-08-22 13:55:00,191,Marcus Webb,Chicago,SIP_INBOUND,Deflection,Success,,always-pause-resume,True,ORIGINATING,2026-08-22
